product_id,product_name,category,sub-category, unit_price , cogs 
PD-1288,Hon 4060 Series Tables,Furniture,Tables,$89.57 ,$31.35 
PD-1291,Global Leather Task Chair,Furniture,Chairs,$89.99 ,$44.10 
PD-1295,Global Wood Trimmed Manag,Furniture,Chairs,$90.98 ,$32.75 
PD-1296,Global Highback Leather T,Furniture,Chairs,$90.99 ,$35.49 
PD-1297,Global Italian Leather Of,Furniture,Chairs,$91.69 ,$12.84 
PD-1298,Bush Birmingham Collectio,Furniture,Bookcases,$91.69 ,$6.42 
PD-1299,Sauder Camden County Coll,Furniture,Bookcases,$91.98 ,$12.88 
PD-1305,Electrix Architect's Clam,Furniture,Furnishings,$95.46 ,$46.78 
PD-1307,Global Super Steno Chair,Furniture,Chairs,$95.98 ,$34.55 
PD-1308,O'Sullivan Cherrywood Est,Furniture,Bookcases,$96.24 ,$17.32 
PD-1310,Hon Every-Day Chair Serie,Furniture,Chairs,$96.78 ,$13.55 
PD-1311,Sauder Camden County Coll,Furniture,Bookcases,$97.73 ,$15.64 
PD-1315,"GE 48"" Fluorescent Tube, ",Furniture,Furnishings,$99.23 ,$37.71 
PD-1316,Bevis 36 x 72 Conference ,Furniture,Tables,$99.59 ,$5.98 
PD-1321,O'Sullivan Plantations 2-,Furniture,Bookcases,$100.49 ,$16.08 
PD-1328,Office Star Flex Back Sco,Furniture,Chairs,$100.89 ,$17.15 
PD-1329,Global Fabric Manager's C,Furniture,Chairs,$100.98 ,$46.45 
PD-1333,"Bush Andora Bookcase, Map",Furniture,Bookcases,$101.99 ,$17.34 
PD-1334,Luxo Professional Combina,Furniture,Furnishings,$102.30 ,$56.27 
PD-1335,Hon Comfortask Task/Swive,Furniture,Chairs,$102.58 ,$14.36 
PD-1336,Sauder Camden County Barr,Furniture,Bookcases,$102.83 ,$15.42 
PD-1337,O'Sullivan Living Dimensi,Furniture,Bookcases,$102.83 ,$41.13 
PD-1338,Bevis 44 x 96 Conference ,Furniture,Tables,$102.95 ,$32.94 
PD-1339,Luxo Professional Magnify,Furniture,Furnishings,$104.01 ,$37.44 
PD-1341,Office Star - Mesh Screen,Furniture,Chairs,$104.78 ,$51.34 
PD-1351,Global Deluxe High-Back O,Furniture,Chairs,$108.79 ,$50.04 
PD-1352,BoxOffice By Design Recta,Furniture,Tables,$109.38 ,$39.38 
PD-1353,Lesro Round Back Collecti,Furniture,Tables,$109.53 ,$15.33 
PD-1356,Office Star - Contemporar,Furniture,Chairs,$110.98 ,$42.17 
PD-1357,Rubbermaid ClusterMat Cha,Furniture,Furnishings,$110.98 ,$44.39 
PD-1359,Balt Split Level Computer,Furniture,Tables,$111.00 ,$59.94 
PD-1362,Bush Somerset Collection ,Furniture,Bookcases,$111.33 ,$43.42 
PD-1363,Sauder Mission Library wi,Furniture,Bookcases,$111.33 ,$46.76 
PD-1364,O'Sullivan Elevations Boo,Furniture,Bookcases,$111.33 ,$16.70 
PD-1366,Hon Olson Stacker Stools,Furniture,Chairs,$112.65 ,$52.94 
PD-1367,Office Star - Contemporar,Furniture,Chairs,$112.78 ,$43.99 
PD-1372,Bevis Round Conference Ta,Furniture,Tables,$117.07 ,$24.59 
PD-1374,Office Star - Contemporar,Furniture,Chairs,$117.88 ,$11.79 
PD-1378,Bush Heritage Pine Collec,Furniture,Bookcases,$119.83 ,$23.97 
PD-1384,Global Leather & Oak Exec,Furniture,Chairs,$120.71 ,$61.56 
PD-1385,DMI Arturo Collection Mis,Furniture,Chairs,$120.78 ,$30.20 
PD-1386,"Iceberg OfficeWorks 42"" R",Furniture,Tables,$120.78 ,$22.95 
PD-1387,Novimex Swivel Fabric Tas,Furniture,Chairs,$120.78 ,$65.22 
PD-1388,Global Airflow Leather Me,Furniture,Chairs,$120.78 ,$44.69 
PD-1389,Chromcraft Round Conferen,Furniture,Tables,$122.00 ,$10.98 
PD-1390,Global High-Back Leather ,Furniture,Chairs,$122.99 ,$23.37 
PD-1391,Hon Mobius Operator's Cha,Furniture,Chairs,$122.99 ,$12.30 
PD-1392,O'Sullivan Manor Hill 2-D,Furniture,Bookcases,$123.07 ,$40.61 
PD-1394,Laminate Occasional Table,Furniture,Tables,$123.30 ,$46.86 
PD-1401,Hon Non-Folding Utility T,Furniture,Tables,$127.45 ,$44.61 
PD-1408,High-Back Leather Manager,Furniture,Chairs,$129.99 ,$32.50 
PD-1410,Atlantic Metals Mobile 3-,Furniture,Bookcases,$130.49 ,$69.16 
PD-1413,Hon Every-Day Series Mult,Furniture,Chairs,$131.59 ,$53.95 
PD-1418,Tenex Antistatic Computer,Furniture,Furnishings,$136.78 ,$13.68 
PD-1419,Bush Andora Conference Ta,Furniture,Tables,$136.78 ,$19.15 
PD-1420,3M Polarizing Task Lamp w,Furniture,Furnishings,$136.98 ,$10.96 
PD-1425,Global Leather Highback E,Furniture,Chairs,$140.69 ,$45.02 
PD-1428,Chromcraft Rectangular Co,Furniture,Tables,$142.18 ,$38.39 
PD-1432,Bevis Round Conference Ta,Furniture,Tables,$143.43 ,$7.17 
PD-1433,Bevis Round Conference Ro,Furniture,Tables,$143.43 ,$7.17 
PD-1434,Office Star - Mid Back Du,Furniture,Chairs,$144.88 ,$20.28 
PD-1435,Sauder Inglewood Library ,Furniture,Bookcases,$145.33 ,$36.33 
PD-1436,Rush Hierlooms Collection,Furniture,Bookcases,$145.33 ,$53.77 
PD-1437,Sauder Facets Collection ,Furniture,Bookcases,$145.33 ,$78.48 
PD-1438,Hon 2111 Invitation Serie,Furniture,Tables,$147.83 ,$20.70 
PD-1439,Bush Advantage Collection,Furniture,Tables,$148.82 ,$25.30 
PD-1441,O'Sullivan Living Dimensi,Furniture,Bookcases,$150.27 ,$67.62 
PD-1442,Bush Mission Pointe Libra,Furniture,Bookcases,$150.98 ,$12.08 
PD-1443,Global Manager's Adjustab,Furniture,Chairs,$150.98 ,$72.47 
PD-1445,Tenex Chairmat w/ Average,Furniture,Furnishings,$151.36 ,$27.24 
PD-1446,Hon Multipurpose Stacking,Furniture,Chairs,$151.62 ,$74.29 
PD-1447,"SAFCO PlanMaster Boards, ",Furniture,Tables,$151.99 ,$13.68 
PD-1448,Lifetime Advantage Foldin,Furniture,Chairs,$152.66 ,$65.64 
PD-1452,Electrix Halogen Magnifie,Furniture,Furnishings,$155.44 ,$66.84 
PD-1455,Hon Racetrack Conference ,Furniture,Tables,$157.51 ,$14.18 
PD-1467,Luxo Professional Fluores,Furniture,Furnishings,$167.87 ,$65.47 
PD-1469,Global Adaptabilities Con,Furniture,Tables,$168.59 ,$26.97 
PD-1470,Hon Deluxe Fabric Upholst,Furniture,Chairs,$170.79 ,$42.70 
PD-1471,Hon Deluxe Fabric Upholst,Furniture,Chairs,$170.79 ,$87.10 
PD-1472,O'Sullivan Living Dimensi,Furniture,Bookcases,$170.83 ,$30.75 
PD-1473,Hon 94000 Series Round Ta,Furniture,Tables,$177.71 ,$79.97 
PD-1474,Global Commerce Series Lo,Furniture,Chairs,$179.89 ,$26.98 
PD-1479,O'Sullivan 2-Door Barrist,Furniture,Bookcases,$180.98 ,$86.87 
PD-1480,Global Ergonomic Managers,Furniture,Chairs,$180.98 ,$25.34 
PD-1482,Hon GuestStacker Chair,Furniture,Chairs,$181.34 ,$32.64 
PD-1484,Bush Cubix Conference Tab,Furniture,Tables,$184.78 ,$27.72 
PD-1487,Safco Contoured Stacking ,Furniture,Chairs,$190.72 ,$78.20 
PD-1489,Hon Deluxe Fabric Upholst,Furniture,Chairs,$195.18 ,$99.54 
PD-1493,Global Commerce Series Hi,Furniture,Chairs,$199.49 ,$85.78 
PD-1494,Global Deluxe High-Back M,Furniture,Chairs,$200.19 ,$54.05 
PD-1495,Riverside Furniture Oval ,Furniture,Tables,$200.80 ,$18.07 
PD-1496,Riverside Furniture Stanw,Furniture,Tables,$200.80 ,$38.15 
PD-1497,Global Executive Mid-Back,Furniture,Chairs,$203.69 ,$85.55 
PD-1498,Atlantic Metals Mobile 5-,Furniture,Bookcases,$204.67 ,$32.75 
PD-1502,Global Enterprise Series ,Furniture,Chairs,$207.18 ,$12.43 
PD-1504,Hon 2111 Invitation Serie,Furniture,Tables,$209.37 ,$98.40 
PD-1506,Bevis Boat-Shaped Confere,Furniture,Tables,$209.69 ,$81.78 
PD-1508,Global Leather and Oak Ex,Furniture,Chairs,$210.69 ,$35.82 
PD-1510,Global Enterprise Series ,Furniture,Chairs,$216.78 ,$86.71 
PD-1511,Chromcraft Bull-Nose Wood,Furniture,Tables,$217.85 ,$21.79 
PD-1513,SAFCO Arco Folding Chair,Furniture,Chairs,$220.96 ,$119.32 
PD-1515,Hon 4070 Series Pagoda Ro,Furniture,Chairs,$224.69 ,$15.73 
PD-1516,Hon 2090 “Pillow Soft” Se,Furniture,Chairs,$224.78 ,$89.91 
PD-1517,Atlantic Metals Mobile 4-,Furniture,Bookcases,$224.78 ,$114.64 
PD-1518,Bretford Rectangular Conf,Furniture,Tables,$225.68 ,$88.01 
PD-1519,Hon Practical Foundations,Furniture,Tables,$227.55 ,$118.33 
PD-1521,Hon 5100 Series Wood Tabl,Furniture,Tables,$232.78 ,$121.05 
PD-1522,Bevis Traditional Confere,Furniture,Tables,$233.35 ,$128.34 
PD-1523,Hon 4070 Series Pagoda Ar,Furniture,Chairs,$233.38 ,$116.69 
PD-1525,Global Comet Stacking Arm,Furniture,Chairs,$239.24 ,$40.67 
PD-1530,Bretford CR4500 Series Sl,Furniture,Tables,$243.75 ,$119.44 
PD-1532,SAFCO PlanMaster Heigh-Ad,Furniture,Tables,$244.62 ,$22.02 
PD-1534,Hon Pagoda Stacking Chair,Furniture,Chairs,$256.78 ,$105.28 
PD-1536,"Bevis Round Bullnose 29"" ",Furniture,Tables,$259.71 ,$103.88 
PD-1537,Bevis Oval Conference Tab,Furniture,Tables,$260.98 ,$122.66 
PD-1539,Hon Olson Stacker Chairs,Furniture,Chairs,$264.78 ,$45.01 
PD-1541,Balt Solid Wood Round Tab,Furniture,Tables,$267.89 ,$75.01 
PD-1548,Office Star - Professiona,Furniture,Chairs,$280.78 ,$39.31 
PD-1554,Bush Advantage Collection,Furniture,Tables,$296.95 ,$106.90 
PD-1555,GuestStacker Chair with C,Furniture,Chairs,$297.41 ,$59.48 
PD-1557,Office Impressions End Ta,Furniture,Tables,$303.76 ,$154.92 
PD-1558,Global Leather Executive ,Furniture,Chairs,$315.89 ,$47.38 
PD-1560,"Chromcraft 48"" x 96"" Race",Furniture,Tables,$320.64 ,$92.99 
PD-1565,Chromcraft Bull-Nose Wood,Furniture,Tables,$330.59 ,$181.82 
PD-1566,Bretford “Just In Time” H,Furniture,Tables,$333.92 ,$156.94 
PD-1571,Hon 4700 Series Mobuis Mi,Furniture,Chairs,$355.98 ,$138.83 
PD-1578,Chromcraft Bull-Nose Wood,Furniture,Tables,$385.69 ,$196.70 
PD-1583,Global Troy Executive Lea,Furniture,Chairs,$400.78 ,$140.27 
PD-1584,Sauder Forest Hills Libra,Furniture,Bookcases,$400.78 ,$64.13 
PD-1585,Bretford CR8500 Series Me,Furniture,Tables,$400.98 ,$184.45 
PD-1590,Global Comet Stacking Arm,Furniture,Chairs,$422.51 ,$88.73 
PD-1591,Global Adaptabilites Book,Furniture,Bookcases,$430.98 ,$120.67 
PD-1593,Riverside Palais Royal La,Furniture,Bookcases,$440.49 ,$132.15 
PD-1596,HON 5400 Series Task Chai,Furniture,Chairs,$490.69 ,$152.11 
PD-170,"Master Caster Door Stop, ",Furniture,Furnishings,$2.91 ,$1.11 
PD-189,Stackable Trays,Furniture,Furnishings,$3.08 ,$0.49 
PD-213,OIC Stacking Trays,Furniture,Furnishings,$3.34 ,$0.33 
PD-214,Westinghouse Clip-On Goos,Furniture,Furnishings,$3.35 ,$1.00 
PD-215,Eldon 100 Class Desk Acce,Furniture,Furnishings,$3.37 ,$0.71 
PD-236,3M Hangers With Command A,Furniture,Furnishings,$3.70 ,$0.33 
PD-25,Longer-Life Soft White Bu,Furniture,Furnishings,$1.23 ,$0.18 
PD-250,Magna Visual Magnetic Pic,Furniture,Furnishings,$3.86 ,$1.12 
PD-267,Stacking Trays by OIC,Furniture,Furnishings,$3.98 ,$1.95 
PD-275,Eldon Image Series Black ,Furniture,Furnishings,$4.14 ,$1.12 
PD-288,Dana Swing-Arm Lamps,Furniture,Furnishings,$4.27 ,$0.60 
PD-304,Advantus Panel Wall Acryl,Furniture,Furnishings,$4.38 ,$1.71 
PD-311,"Stacking Tray, Side-Loadi",Furniture,Furnishings,$4.48 ,$0.36 
PD-325,C-Line Cubicle Keepers Po,Furniture,Furnishings,$4.73 ,$0.76 
PD-336,Eldon Regeneration Recycl,Furniture,Furnishings,$4.84 ,$0.68 
PD-345,Ultra Door Push Plate,Furniture,Furnishings,$4.91 ,$0.98 
PD-346,C-Line Magnetic Cubicle K,Furniture,Furnishings,$4.94 ,$0.79 
PD-347,Eldon 300 Class Desk Acce,Furniture,Furnishings,$4.95 ,$0.74 
PD-348,DAX Value U-Channel Docum,Furniture,Furnishings,$4.97 ,$2.68 
PD-359,Eldon 200 Class Desk Acce,Furniture,Furnishings,$5.02 ,$1.00 
PD-36,Regeneration Desk Collect,Furniture,Furnishings,$1.41 ,$0.20 
PD-361,DAX Copper Panel Document,Furniture,Furnishings,$5.03 ,$0.75 
PD-366,"Master Caster Door Stop, ",Furniture,Furnishings,$5.08 ,$0.71 
PD-396,"Master Big Foot Doorstop,",Furniture,Furnishings,$5.28 ,$0.48 
PD-405,DAX Wood Document Frame,Furniture,Furnishings,$5.49 ,$2.42 
PD-406,DAX Wood Document Frame.,Furniture,Furnishings,$5.49 ,$2.42 
PD-408,G.E. Halogen Desk Lamp Bu,Furniture,Furnishings,$5.58 ,$2.57 
PD-419,DAX Cubicle Frames - 8x10,Furniture,Furnishings,$5.77 ,$2.89 
PD-429,DAX Clear Channel Poster ,Furniture,Furnishings,$5.83 ,$1.22 
PD-432,Eldon Wave Desk Accessori,Furniture,Furnishings,$5.89 ,$2.53 
PD-450,Deflect-O Glasstique Clea,Furniture,Furnishings,$6.16 ,$0.55 
PD-456,Eldon 200 Class Desk Acce,Furniture,Furnishings,$6.28 ,$1.13 
PD-457,Eldon 200 Class Desk Acce,Furniture,Furnishings,$6.28 ,$0.94 
PD-466,"6"" Cubicle Wall Clock, Bl",Furniture,Furnishings,$6.47 ,$0.58 
PD-50,Nu-Dell EZ-Mount Plastic ,Furniture,Furnishings,$1.58 ,$0.33 
PD-505,Document Clip Frames,Furniture,Furnishings,$6.67 ,$1.20 
PD-525,Eldon Expressions Wood an,Furniture,Furnishings,$6.98 ,$3.35 
PD-529,Eldon 400 Class Desk Acce,Furniture,Furnishings,$7.00 ,$1.40 
PD-535,"Master Caster Door Stop, ",Furniture,Furnishings,$7.28 ,$3.86 
PD-543,Eldon Expressions Wood De,Furniture,Furnishings,$7.38 ,$2.58 
PD-546,3M Polarizing Light Filte,Furniture,Furnishings,$7.46 ,$3.13 
PD-549,DAX Charcoal/Nickel-Tone ,Furniture,Furnishings,$7.58 ,$0.76 
PD-560,Staple-based wall hanging,Furniture,Furnishings,$7.96 ,$3.10 
PD-563,12-1/2 Diameter Round Wal,Furniture,Furnishings,$7.99 ,$0.80 
PD-576,Executive Impressions 8-1,Furniture,Furnishings,$8.32 ,$3.91 
PD-579,Ultra Door Pull Handle,Furniture,Furnishings,$8.42 ,$3.28 
PD-584,"DAX Cubicle Frames, 8-1/2",Furniture,Furnishings,$8.57 ,$4.37 
PD-59,Eldon Wave Desk Accessori,Furniture,Furnishings,$1.66 ,$0.32 
PD-590,Dax Clear Box Frame,Furniture,Furnishings,$8.73 ,$4.02 
PD-595,"Contract Clock, 14"", Brow",Furniture,Furnishings,$8.79 ,$0.62 
PD-600,Nu-Dell Float Frame 11 x ,Furniture,Furnishings,$8.98 ,$0.63 
PD-606,Anderson Hickey Conga Tab,Furniture,Tables,$9.14 ,$0.46 
PD-620,Eldon Expressions Punched,Furniture,Furnishings,$9.38 ,$1.69 
PD-621,DAX Two-Tone Rosewood/Bla,Furniture,Furnishings,$9.48 ,$4.27 
PD-627,Eldon Expressions Desk Ac,Furniture,Furnishings,$9.65 ,$4.83 
PD-631,Staple-based wall hanging,Furniture,Furnishings,$9.74 ,$4.87 
PD-632,Advantus Panel Wall Certi,Furniture,Furnishings,$9.76 ,$0.59 
PD-638,Eldon Expressions Wood an,Furniture,Furnishings,$9.98 ,$4.79 
PD-663,Eldon Expressions Punched,Furniture,Furnishings,$10.64 ,$4.79 
PD-666,Executive Impressions 16-,Furniture,Furnishings,$10.69 ,$5.56 
PD-67,Eldon Regeneration Recycl,Furniture,Furnishings,$1.74 ,$0.61 
PD-672,Howard Miller Distant Tim,Furniture,Furnishings,$10.97 ,$4.06 
PD-695,"Executive Impressions 10""",Furniture,Furnishings,$11.76 ,$6.47 
PD-710,Aluminum Document Frame,Furniture,Furnishings,$12.22 ,$0.86 
PD-718,Eldon Image Series Desk A,Furniture,Furnishings,$12.35 ,$6.05 
PD-727,Nu-Dell Executive Frame,Furniture,Furnishings,$12.64 ,$6.07 
PD-733,"Tensor ""Hersey Kiss"" Styl",Furniture,Furnishings,$12.99 ,$2.34 
PD-743,Electrix 20W Halogen Repl,Furniture,Furnishings,$13.40 ,$6.83 
PD-753,9-3/4 Diameter Round Wall,Furniture,Furnishings,$13.79 ,$5.38 
PD-760,Coloredge Poster Frame,Furniture,Furnishings,$14.20 ,$0.85 
PD-762,Nu-Dell Leatherette Frame,Furniture,Furnishings,$14.34 ,$2.29 
PD-772,Tensor Computer Mounted L,Furniture,Furnishings,$14.89 ,$7.45 
PD-776,GE 4 Foot Flourescent Tub,Furniture,Furnishings,$14.98 ,$2.10 
PD-778,Flat Face Poster Frame,Furniture,Furnishings,$15.07 ,$6.78 
PD-785,Eldon Expressions Desk Ac,Furniture,Furnishings,$15.23 ,$4.42 
PD-787,"Linden 10"" Round Wall Clo",Furniture,Furnishings,$15.28 ,$1.22 
PD-789,Eldon Image Series Desk A,Furniture,Furnishings,$15.38 ,$5.85 
PD-793,Artistic Insta-Plaque,Furniture,Furnishings,$15.68 ,$1.25 
PD-797,"Ultra Door Kickplate, 8""H",Furniture,Furnishings,$15.82 ,$8.39 
PD-801,Tenex Chairmats For Use W,Furniture,Furnishings,$15.98 ,$2.24 
PD-803,Telescoping Adjustable Fl,Furniture,Furnishings,$15.99 ,$1.44 
PD-806,Tensor Track Tree Floor L,Furniture,Furnishings,$15.99 ,$2.88 
PD-809,Contemporary Wood/Metal F,Furniture,Furnishings,$16.16 ,$1.13 
PD-816,36X48 HARDFLOOR CHAIRMAT,Furniture,Furnishings,$16.78 ,$1.34 
PD-820,Tensor Brushed Steel Torc,Furniture,Furnishings,$16.99 ,$1.36 
PD-825,Bush Westfield Collection,Furniture,Bookcases,$17.39 ,$8.18 
PD-831,"Executive Impressions 12""",Furniture,Furnishings,$17.67 ,$6.71 
PD-833,"Seth Thomas 13 1/2"" Wall ",Furniture,Furnishings,$17.78 ,$7.82 
PD-834,"Executive Impressions 14""",Furniture,Furnishings,$17.78 ,$3.73 
PD-839,"Executive Impressions 14""",Furniture,Furnishings,$18.18 ,$8.00 
PD-846,SAFCO Optional Arm Kit fo,Furniture,Chairs,$18.65 ,$3.36 
PD-847,Executive Impressions 13-,Furniture,Furnishings,$18.70 ,$9.16 
PD-856,Floodlight Indoor Halogen,Furniture,Furnishings,$19.40 ,$1.75 
PD-862,Luxo Economy Swing Arm La,Furniture,Furnishings,$19.94 ,$9.37 
PD-865,24-Hour Round Wall Clock,Furniture,Furnishings,$19.98 ,$9.39 
PD-876,"DAX Metal Frame, Desktop,",Furniture,Furnishings,$20.24 ,$1.62 
PD-877,DAX Two-Tone Silver Metal,Furniture,Furnishings,$20.24 ,$4.05 
PD-878,DAX Contemporary Wood Fra,Furniture,Furnishings,$20.24 ,$4.05 
PD-879,"Seth Thomas 8 1/2"" Cubicl",Furniture,Furnishings,$20.28 ,$7.50 
PD-880,"Career Cubicle Clock, 8 1",Furniture,Furnishings,$20.28 ,$8.52 
PD-888,GE General Use Halogen Bu,Furniture,Furnishings,$20.94 ,$5.44 
PD-894,Magnifier Swing Arm Lamp,Furniture,Furnishings,$20.98 ,$4.20 
PD-897,DAX Black Cherry Wood-Ton,Furniture,Furnishings,$21.18 ,$6.99 
PD-898,DAX Natural Wood-Tone Pos,Furniture,Furnishings,$21.18 ,$9.32 
PD-90,"Master Caster Door Stop, ",Furniture,Furnishings,$2.03 ,$0.55 
PD-902,DataProducts Ampli Magnif,Furniture,Furnishings,$21.65 ,$3.25 
PD-909,"Executive Impressions 14""",Furniture,Furnishings,$22.23 ,$10.00 
PD-910,"Executive Impressions 14""",Furniture,Furnishings,$22.23 ,$4.67 
PD-917,"Seth Thomas 12"" Clock w/ ",Furniture,Furnishings,$22.98 ,$7.58 
PD-924,"Seth Thomas 14"" Putty-Col",Furniture,Furnishings,$23.47 ,$9.39 
PD-930,Westinghouse Floor Lamp w,Furniture,Furnishings,$23.99 ,$4.08 
PD-935,Sauder Barrister Bookcase,Furniture,Bookcases,$24.29 ,$4.13 
PD-946,Tenex Contemporary Contur,Furniture,Furnishings,$25.38 ,$4.82 
PD-948,Eldon 500 Class Desk Acce,Furniture,Furnishings,$25.58 ,$2.30 
PD-949,Tenex Traditional Chairma,Furniture,Furnishings,$25.78 ,$13.15 
PD-95,Acrylic Self-Standing Des,Furniture,Furnishings,$2.14 ,$0.45 
PD-951,Global Stack Chair withou,Furniture,Chairs,$25.98 ,$13.77 
PD-952,"Seth Thomas 16"" Steel Cas",Furniture,Furnishings,$25.98 ,$4.16 
PD-953,"Computer Room Manger, 14""",Furniture,Furnishings,$25.98 ,$5.20 
PD-959,Hon 61000 Series Interact,Furniture,Tables,$26.66 ,$12.00 
PD-961,Global Chrome Stack Chair,Furniture,Chairs,$27.42 ,$7.95 
PD-975,"Tenex Carpeted, Granite-L",Furniture,Furnishings,$28.28 ,$5.94 
PD-976,"Seth Thomas 14"" Day/Date ",Furniture,Furnishings,$28.48 ,$14.81 
PD-982,Deflect-o SuperTray Unbre,Furniture,Furnishings,$29.18 ,$13.42 
PD-988,Global Stack Chair with A,Furniture,Chairs,$29.98 ,$1.50 
PD-996,Bush Westfield Collection,Furniture,Bookcases,$30.29 ,$2.73 
PD-1015,iPhone 12,Electronics,Smartphones,$799.00 ,$499.00 
PD-1016,iPad Pro,Electronics,Tablets,$999.00 ,$649.00 
PD-1019,AirPods Pro,Electronics,Earbuds,$249.00 ,$159.00 
PD-1021,iPhone 11,Electronics,Smartphones,$699.00 ,$429.00 
PD-1022,HomePod Mini,Electronics,Smart Speakers,$99.00 ,$55.00 
PD-1025,iPad Mini (6th Gen),Electronics,Tablets,$499.00 ,$329.00 
PD-1026,iPhone SE (2nd Gen),Electronics,Smartphones,$399.00 ,$249.00 
PD-1027,Apple TV 4K (2021),Electronics,Streaming Device,$179.00 ,$129.00 
PD-103,Beats Studio Buds,Electronics,Earbuds,$149.00 ,$99.00 
PD-1030,iPhone XR,Electronics,Smartphones,$499.00 ,$299.00 
PD-1031,iPad Air (4th Gen),Electronics,Tablets,$599.00 ,$399.00 
PD-1034,iPod Touch (7th Gen),Electronics,Media Players,$199.00 ,$99.00 
PD-1039,iPhone XS Max,Electronics,Smartphones,"$1,099.00 ",$699.00 
PD-1040,iPad Pro (2020),Electronics,Tablets,$999.00 ,$649.00 
PD-1017,MacBook Air (M1),Computers,Laptops,$999.00 ,$699.00 
PD-1018,MacBook Pro (M1),Computers,Laptops,"$1,299.00 ",$899.00 
PD-1020,"iMac (24-inch, M1)",Computers,Desktops,"$1,299.00 ",$849.00 
PD-1028,Mac Mini (M1),Computers,Desktops,$699.00 ,$459.00 
PD-1032,Pro Display XDR,Computers,Displays,"$4,999.00 ","$2,999.00 "
PD-1033,Mac Pro,Computers,Desktops,"$5,999.00 ","$3,999.00 "
PD-1023,Magic Keyboard for iPad Pro,Accessories,Keyboards,$349.00 ,$199.00 
PD-1024,Apple Pencil (2nd Gen),Accessories,Stylus,$129.00 ,$79.00 
PD-1035,AirTag,Accessories,Trackers,$29.00 ,$15.00 
PD-1036,Smart Keyboard for iPad,Accessories,Keyboards,$159.00 ,$89.00 
PD-1037,MagSafe Charger,Accessories,Chargers,$39.00 ,$19.00 
PD-1038,MagSafe Duo Charger,Accessories,Chargers,$129.00 ,$79.00 
PD-1041,Magic Mouse 2,Accessories,Mouse,$79.00 ,$39.00 
